,Unnamed: 0,Unnamed: 0.1,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberofTrade,TakerbuybaseV,TakerbuyquoteV,date,tweet_count,daily_sent,elonmusk,michael_saylor,binance,peterlbrandt,apompliano,cashapp,investingcom,coinmarketcap,raoulgmi,charliebilello,MA_7,MA_30,MA_100,ADX_2_4,RSI_14,MACD_3_14,MACDsign_3_14,MACDdiff_3_14,Mass Index
149,149,149,13749.95,14580.0,13706.15,14210.0,12221.508528,1515887999999,173086488.54788405,123639,5574.178408,78958098.9463857,2018-01-13,7.0,0.2195714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14506.92142857143,15231.356666666667,10299.5855,0.7330621376512869,0.28998300006235495,-571.1848756498348,-231.73822935435427,-339.4466462954805,25.06382883128228
150,150,150,14210.0,14339.5,12569.2,13474.99,17017.894329,1515974399999,226525305.12938112,152364,8288.382911,110381556.67259862,2018-01-14,5.0,0.40592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14124.772857142858,15095.862,10390.645400000001,0.7484389121292838,0.2376732196605104,-711.0849238469109,-327.6075682528696,-383.4773555940413,24.89008983523471
151,151,151,13477.98,14249.99,13147.79,13539.93,14652.094705,1516060799999,200614554.538343,145362,7431.063272,101748315.63707082,2018-01-15,21.0,0.1082904761904761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13930.114285714286,14910.437666666667,10481.814699999999,0.8457948294317699,0.23767321966051042,-700.4912831295751,-402.1843112282132,-298.3069719013619,24.611415342218358
152,152,152,13500.0,13542.93,9035.0,10900.0,63401.169175,1516147199999,722150828.1494024,418243,30353.401717,346777069.9337464,2018-01-16,32.0,0.1237781249999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13430.114285714286,14645.103666666666,10544.4147,0.9042083798132617,0.12718210574605435,-1617.1756198230414,-645.1825729471852,-971.9930468758562,24.4644692476519
153,153,153,10899.99,11680.99,9037.94,10988.79,72331.796646,1516233599999,744154180.1312059,517293,35412.798137,365047291.4303791,2018-01-17,26.0,0.2652346153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12870.357142857143,14382.855000000001,10606.4331,0.7046212095011047,0.12718210574605435,-1874.0374577026596,-890.9535498982852,-983.0839078043743,24.444836767700767
154,154,154,10972.59,11878.82,10435.33,10961.97,48464.434937,1516319999999,541289614.0584047,393112,23814.382845,266091805.66522688,2018-01-18,11.0,0.3094363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12545.098571428573,14171.747333333333,10668.2222,0.6447566214916132,0.15241583091103053,-1870.2424235766775,-1086.8113246339672,-783.4310989427104,24.397761943092743
155,155,155,10960.0,11795.0,10360.0,11474.98,34129.375421,1516406399999,382773499.2265792,273271,16871.416355,189259676.8922224,2018-01-19,15.0,-0.0387533333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12221.522857142858,14004.614000000001,10734.7577,0.7426562455942711,0.15050408687720476,-1555.8114138776018,-1180.6113424826954,-375.20007139490644,24.371952718749725
156,156,156,11474.98,13099.0,11412.45,12799.94,28768.857827,1516492799999,358561107.78097045,251647,14389.196005,179183657.90470728,2018-01-20,14.0,0.0818857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12020.085714285715,13914.857333333335,10808.4571,0.45924320411603,0.3206904997591554,-830.0185487689541,-1110.4927837399462,280.47423497099203,24.318123029528113
157,157,157,12799.8,12799.8,10965.0,11530.0,41379.773426,1516579199999,485289230.8188924,360207,20574.760061,241154449.9818349,2018-01-21,10.0,-0.0549599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11742.230000000001,13854.970333333335,10867.2573,0.5894917237104867,0.29712294074561807,-925.818403944113,-1073.5579077807793,147.73950383666624,24.274276881498775
158,158,158,11530.0,11926.35,9900.24,10760.05,43752.606791,1516665599999,475716514.20869696,363264,21300.575828,231677479.125622,2018-01-22,12.0,0.2283999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11345.104285714286,13770.305333333334,10916.1579,0.6676408354671609,0.24723519068981592,-1187.9254475698526,-1096.431415738594,-91.49403183125855,24.247732263768278
159,159,159,10760.05,11399.0,9905.0,10799.18,37473.922552,1516751999999,399419413.2329807,355286,18747.793828,199899519.2732997,2018-01-23,11.0,0.1705454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11330.701428571429,13680.278,10967.0498,0.4648640253713324,0.24723519068981592,-1207.9624699615815,-1118.7376265831917,-89.22484337838978,24.275745268298518
160,160,160,10799.14,11570.48,10500.0,11349.99,27158.587762,1516838399999,299470607.4302002,293429,13087.393088,144335221.62540215,2018-01-24,13.0,0.0928384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11382.301428571427,13601.966333333334,11022.949499999999,0.5696372773073843,0.2733937849630784,-934.1506816680885,-1081.820237600171,147.6695559320824,24.1976125828092
161,161,161,11349.96,11794.05,10950.21,11175.27,20839.954183,1516924799999,236081364.97365227,221040,10201.386919,115584688.24733494,2018-01-25,22.0,0.1308863636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11412.772857142858,13451.508333333333,11078.752199999999,0.639965521982075,0.3094908972562344,-817.286194624734,-1028.9134290050833,211.62723438034936,24.081431796122132
162,162,162,11184.7,11643.0,10311.15,11089.0,33056.87196,1517011199999,360482470.17375433,314720,15330.789553,167328952.39330244,2018-01-26,10.0,-0.00964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11357.632857142857,13305.808666666668,11134.5216,0.6631346714321196,0.26591966675711703,-743.7915039273794,-971.8890439895424,228.09754006216303,24.04610763631678
163,163,163,11089.0,11650.0,10842.69,11491.0,18860.768345,1517097599999,212663199.53348225,207478,9208.937963,103935891.79616304,2018-01-27,4.0,0.18215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11170.641428571427,13216.105000000001,11192.5926,0.7123223680761002,0.26722351720231313,-514.9577043645422,-880.5027760645422,365.5450717,23.902741537639933
164,164,164,11499.98,12244.0,11408.0,11879.95,16887.339524,1517183999999,200211582.9434541,206247,7342.786997,87011013.8320475,2018-01-28,7.0,0.2032142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11220.634285714284,13132.806666666667,11251.292000000001,0.5004188469535704,0.3757805148227929,-238.85087759839007,-752.1723963713117,513.3215187729216,23.79795924523522
165,165,165,11879.95,11975.02,11139.55,11251.0,14170.377538,1517270399999,162110154.87880376,169199,6016.496871,68819972.52308752,2018-01-29,6.0,0.1766833333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11290.77,13093.173000000003,11303.552300000003,0.6618406203121124,0.3488324231912384,-333.89619415588095,-668.5171559282254,334.62096177234446,23.70475183573196
166,166,166,11250.11,11308.42,9900.0,10237.51,25554.372946,1517356799999,268978329.50861526,259212,11388.096419,119864289.07103088,2018-01-30,20.0,-0.0550649999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11210.531428571428,12977.211333333333,11346.427200000002,0.770190756223283,0.25239862199658575,-724.4357517138051,-679.7008750853413,-44.73487662846378,23.58912543730738
167,167,167,10230.0,10425.85,9700.0,10285.1,18015.956805,1517443199999,181644207.11316264,201422,8782.584442,88609272.64228792,2018-01-31,16.0,0.1061624999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11058.404285714287,12874.048,11390.1189,0.8569986326151978,0.24004433313292495,-827.9241765394199,-709.3455353761569,-118.578641163263,23.500228284385518
168,168,168,10285.1,10335.0,8750.99,9224.52,33564.764311,1517529599999,317636345.9843711,316020,15430.003849,146130725.8704748,2018-02-01,28.0,0.1152071428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10779.725714285714,12692.361666666668,11427.593799999999,0.9124333411441974,0.18931082260201476,-1206.4535488552447,-808.7671380719745,-397.68641078327016,23.506927643955233
169,169,169,9224.52,9250.0,8010.02,8873.03,49971.626975,1517615999999,434236483.7044874,453411,23113.503584,201292749.5150992,2018-02-02,18.0,0.0148777777777777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10463.158571428572,12490.812333333333,11459.4242,0.6490992570281853,0.1590304340321775,-1418.9323735982034,-930.8001851772203,-488.1321884209831,23.36782018260173
170,170,170,8873.03,9473.01,8229.0,9199.96,28725.000735,1517702399999,256834729.0599109,327519,14182.838146,127068644.49604894,2018-02-03,7.0,-0.2368857142857142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10135.867142857143,12295.493,11492.806099999998,0.6698530375815848,0.20328524414660842,-1296.5367060792742,-1003.9474893576313,-292.58921672164286,23.30711336742261
171,171,171,9199.96,9368.0,7930.0,8184.81,32014.308449,1517788799999,274912288.421322,356134,13805.29579,118884553.20936234,2018-02-04,6.0,-0.04805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9607.99,12002.973666666667,11516.965900000001,0.7883888325307317,0.18798174849222068,-1529.2844697450873,-1109.0148854351226,-420.2695843099648,23.296286717162918
172,172,172,8179.99,8382.8,6625.0,6939.99,63403.182579,1517875199999,471166218.7134473,533510,29857.35839,222022401.0169236,2018-02-05,14.0,-0.1641428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8992.131428571429,11665.313666666667,11529.169399999999,0.867087338702147,0.13630598132766475,-1984.623536012683,-1284.1366155506348,-700.4869204620481,23.21846563607035
173,173,173,6939.63,7878.0,6000.01,7652.14,100201.500307,1517961599999,684364276.3666689,785996,49565.020794,339117633.4088549,2018-02-06,21.0,0.0474714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8622.792857142858,11382.050666666668,11543.990999999998,0.615822541126333,0.11833057606983474,-1788.5072289939471,-1385.0107382392973,-403.4964907546498,23.26891757704664
174,174,174,7655.02,8476.0,7150.01,7599.0,60778.460497,1518047999999,477935038.8117769,514893,30084.836266,237137973.4531389,2018-02-07,9.0,0.0801222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8239.064285714285,11138.599333333335,11558.775999999998,0.46506366258084453,0.23038146745855198,-1603.7743473516875,-1428.7634600617755,-175.01088728991203,23.39120654093786
175,175,175,7599.0,7844.0,7572.09,7784.02,1521.537318,1518134399999,11770168.04386595,12417,844.258813,6532638.63751892,2018-02-08,8.0,-0.033575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8033.278571428572,10918.066666666668,11571.9862,0.6462912591668563,0.23038146745855198,-1348.9644754826859,-1412.8036631459577,63.83918766327179,23.35940109333835
176,176,176,7789.9,8738.0,7789.9,8683.92,20482.910825,1518220799999,173348469.81187892,273091,10404.040792,88117562.12096503,2018-02-09,13.0,0.194976923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8006.262857142857,10710.627666666667,11591.285600000001,0.7712493784979249,0.3857567915545115,-818.6525659745639,-1293.973443711679,475.3208777371151,23.36436977948703
177,177,177,8683.93,9065.78,8120.0,8533.98,49381.512653,1518307199999,423411421.93098,537578,24506.723294,210253734.3806545,2018-02-10,2.0,0.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7911.122857142857,10553.801000000001,11606.4256,0.5813198145081672,0.4340901140466139,-589.2519007891024,-1153.0291351271637,563.7772343380614,23.111528352447337
178,178,178,8533.99,8549.0,7726.53,8063.88,45025.187952,1518393599999,366966437.2498885,524626,23180.34192,188849914.3499584,2018-02-11,5.0,0.0729999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7893.847142857143,10364.596666666668,11615.913999999999,0.5841512691140832,0.39142863028495234,-622.9314858221805,-1047.009605266167,424.07811944398645,22.842636993963957
179,179,179,8063.82,8989.0,8053.0,8903.0,41987.85049,1518479999999,362440826.9943769,477660,20916.949742,180528457.55458465,2018-02-12,9.0,0.0163555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8174.277142857143,10187.696666666667,11631.3731,0.5858501418776328,0.4599154182100055,-288.3198736155391,-895.2716589360414,606.9517853205023,22.678162471341636
180,180,180,8903.0,8950.0,8351.0,8539.9,35454.972956,1518566399999,305165143.6969234,401893,16558.45568,142530987.43930227,2018-02-13,11.0,0.0778818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8301.1,10023.193666666666,11643.322000000002,0.7322156306722365,0.4599154182100055,-257.23685008470056,-767.6646971657732,510.4278470810726,22.53745265190927
181,181,181,8535.17,9489.6,8533.0,9449.99,40811.952867,1518652799999,370126692.728233,514897,20508.463444,185896385.02591047,2018-02-14,14.0,0.23875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8565.527142857143,9886.862333333334,11668.2207,0.8351188611417232,0.5437483748660533,107.08125011710945,-592.7155077091967,699.7967578263061,22.44825263953095
182,182,182,9449.98,10219.5,9301.5,10000.09,52427.596715,1518739199999,512388484.73178285,608349,25805.098892,252255267.88356847,2018-02-15,15.0,-0.02572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8882.108571428571,9856.865333333331,11697.581199999999,0.8979144315688543,0.6327262817444292,459.51701019633765,-382.26900412808976,841.7860143244275,22.379050038665522
183,183,183,10000.89,10323.37,9666.0,10159.98,38161.205974,1518825599999,381103299.2238848,405310,18313.004466,182947133.88868245,2018-02-16,17.0,0.036735294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9092.974285714286,9829.238333333335,11726.150999999998,0.938257915990431,0.6441223018896918,640.2310388840106,-177.76899552566968,818.0000344096802,22.268753887946218
184,184,184,10156.07,11075.07,10050.0,11039.55,41882.108407,1518911999999,446012696.1692673,413585,21147.624789,225229265.7256356,2018-02-17,6.0,0.32555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9450.912857142857,9831.824333333334,11765.746599999999,0.9626609802363594,0.7173552616814133,998.3673820558924,57.45827999064281,940.9091020652496,22.237389793683576
185,185,185,11039.55,11274.0,10080.0,10383.43,61137.380728,1518998399999,649423311.3100228,537534,29593.863774,314511909.4893312,2018-02-18,3.0,0.1878999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9782.277142857143,9795.439333333334,11804.511099999998,0.9773028187839164,0.7340655540162276,846.4246386266914,215.25155171785258,631.1730869088387,22.32377151994161
186,186,186,10375.01,11250.0,10270.33,11153.0,40831.417131,1519084799999,443766562.68306607,366882,20619.877129,224193685.4379528,2018-02-19,8.0,0.104525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10103.705714285714,9740.541333333333,11853.590599999998,0.986354321880679,0.7340655540162276,1006.3301405652583,373.4672694873338,632.8628710779244,22.472740840898997
187,187,187,11147.11,11786.01,11100.59,11200.99,48153.354288,1519171199999,551573232.2429588,432197,24211.49181,277480902.01411927,2018-02-20,6.0,0.1626333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10483.861428571428,9729.574333333332,11907.4902,0.8482145285375651,0.7805976699093113,1026.1301820341469,503.99985199669646,522.1303300374504,22.568070234585832
188,188,188,11195.07,11304.03,10200.0,10437.6,68113.818754,1519257599999,731537130.492186,542340,32338.074002,347436564.666544,2018-02-21,7.0,0.1797571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10624.948571428571,9718.826,11947.206299999998,0.8496884699674305,0.5828752366314784,686.3918545351389,540.478252504385,145.91360203075396,22.746344751810486
189,189,189,10439.02,10933.44,9679.0,9811.04,67060.166483,1519343999999,682006373.869588,506273,33029.297624,336067441.6325065,2018-02-22,4.0,0.100475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10597.941428571428,9685.888,11979.566799999999,0.8665109877840157,0.4985768413326053,263.67378898332936,485.1173598001738,-221.44357081684444,22.99888093863526
190,190,190,9815.55,10435.0,9570.19,10131.04,57202.70237,1519430399999,571800753.4709765,467480,28031.011368,280171693.0729712,2018-02-23,10.0,0.1214999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10593.807142857142,9645.256333333333,12008.476600000002,0.9033695071315744,0.4817858350675405,180.25104131194348,424.1440961025277,-243.89305479058424,23.2306268649142
191,191,191,10131.04,10496.97,9352.0,9694.51,40888.156299,1519516799999,405618586.64803785,337918,18646.870961,185164883.45171747,2018-02-24,5.0,0.07602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10401.658571428572,9595.897666666666,12026.776700000002,0.9320360731175242,0.44695808954016975,-27.97655209972436,333.7199664620773,-361.69651856180167,23.42320691378877
192,192,192,9694.51,9847.0,9274.8,9590.0,28373.517586,1519603199999,271286599.1260862,233567,13956.661533,133525539.44882144,2018-02-25,1.0,0.6249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10288.31142857143,9545.931,12045.684799999999,0.881737388387925,0.4341454974051886,-154.6637391047734,236.04322534870715,-390.70696445348057,23.567691198818924
193,193,193,9590.0,10444.32,9350.0,10324.0,34878.292756,1519689599999,347559259.73845184,285276,17045.768706,169936003.38761607,2018-02-26,5.0,-0.00996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10169.882857142858,9507.030999999999,12071.305400000001,0.9025815841013963,0.5494509702330789,69.88272913328365,202.81112610562246,-132.92839697233882,23.65952067922575
194,194,194,10321.0,10870.0,10121.0,10569.04,30705.385123,1519775999999,324295371.1414657,240542,15187.083738,160450471.4557678,2018-02-27,11.0,-0.0126272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10079.604285714286,9463.333999999999,12096.615800000001,0.9286920522132194,0.6141104567727936,252.3753500941857,212.72397090333513,39.65137919085058,23.69586438562518
195,195,195,10584.33,11098.0,10300.0,10326.76,30800.983782,1519862399999,327914696.13067526,277886,14412.84633,153537202.10196504,2018-02-28,6.0,0.0467666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10063.77,9432.526,12117.763399999998,0.7171082740936067,0.6455479024083022,225.79446250430556,215.33806922352923,10.456393280776325,23.701814857723843
196,196,196,10325.64,11060.41,10240.0,10920.0,25092.55393,1519948799999,268172535.3811293,230428,12785.4045,136788817.23158327,2018-03-01,6.0,0.5188499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10222.192857142858,9455.275666666666,12145.768299999998,0.7506274469101519,0.6299644179823173,416.7444470483515,255.61934478849372,161.12510225985778,23.666935638106263
197,197,197,10923.36,11200.0,10770.0,11039.0,23910.71009,1520035199999,262936307.0078576,211691,11893.333632,130864918.8230748,2018-03-02,8.0,0.0337125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10351.901428571427,9480.405666666666,12174.0991,0.8369716872989991,0.6524840749936553,515.3398105475244,307.56343794029993,207.77637260722446,23.497736463485467
198,198,198,11038.99,11544.0,11015.01,11464.48,21287.15328,1520121599999,241749497.9024717,190444,10842.682784,123142920.22314858,2018-03-03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10604.754285714285,9555.071,12208.544000000002,0.8905500790072114,0.7037499887018501,679.7178140272918,381.99431315769834,297.7235008695934,23.25003977547467
