Date,High,Low,Open,Close,Volume,Adj Close,date,tweet_count,daily_sent,narendramodi,amitshah,eos,brendanblumer,ryangirdusky,sentedcruz,elienyc,binance,whcos,yamiche,MA_10,ADX_2_7,RSI_10,MACD_5_10,MACDsign_5_10,MACDdiff_5_10,Mass Index,vix,gvz
2017-08-23,1.4152599573135376,1.3497400283813477,1.4144699573516846,1.380370020866394,18034600.0,1.380370020866394,2017-08-23,24.0,0.2158,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4404380083084103,0.8453691785393068,0.5267410714282806,-0.0593053451186418,-0.0677130030509972,0.0084076579323554,21.5323958493692,12.25,12.680000305175781
2017-08-24,1.4291199445724487,1.354550004005432,1.382040023803711,1.378469944000244,20444500.0,1.378469944000244,2017-08-24,36.0,0.1081166666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.413626003265381,0.6615120433402466,0.5475030053573442,-0.0494409474632537,-0.0640584900604947,0.0146175425972409,21.717585089855,12.229999542236328,12.760000228881836
2017-08-25,1.3883099555969238,1.346160054206848,1.3791899681091309,1.3608800172805786,16466000.0,1.3608800172805786,2017-08-25,42.0,0.2018428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3899240016937255,0.6349619235308932,0.5302910583773642,-0.0437290513849848,-0.0599925116510442,0.0162634602660594,21.82518401597108,11.279999732971191,12.630000114440918
2017-08-26,1.369760036468506,1.3356300592422483,1.3602399826049805,1.3478200435638428,18124100.0,1.3478200435638428,2017-08-26,24.0,0.18275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3700610041618346,0.7015382491371425,0.5058948289232668,-0.0399419887457328,-0.0559823355260492,0.0160403467803163,21.91445542273203,11.279999732971191,12.630000114440918
2017-08-27,1.3589500188827517,1.3151099681854248,1.350530028343201,1.3365399837493896,18414400.0,1.3365399837493896,2017-08-27,36.0,0.1901166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.361520004272461,0.7597154886175871,0.4559358614755629,-0.0371646764880242,-0.0522187500027566,0.0150540735147324,22.00322397547604,11.279999732971191,12.630000114440918
2017-08-28,1.3527100086212158,1.3107000589370728,1.339460015296936,1.3107000589370728,18993200.0,1.3107000589370728,2017-08-28,42.0,0.3844142857142856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3521400094032288,0.8192161239045436,0.4444083395226278,-0.0373124864012219,-0.0492374632421725,0.0119249768409505,22.102576839540827,11.319999694824219,14.199999809265137
2017-08-29,1.3271199464797974,1.1883000135421753,1.307260036468506,1.227810025215149,24068700.0,1.227810025215149,2017-08-29,78.0,0.2065076923076923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3378850102424622,0.8638415992628461,0.239225311096419,-0.0476907701776228,-0.0489281218036187,0.0012373516259959,22.23442711284,11.699999809265137,13.5
2017-08-30,1.326810002326965,1.2187800407409668,1.2269599437713623,1.2971700429916382,22926100.0,1.2971700429916382,2017-08-30,54.0,0.2642,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3335190176963807,0.8560122926216732,0.239225311096419,-0.0399522583865252,-0.047132936001865,0.0071806776153398,22.354104844462302,11.220000267028809,12.779999732971191
2017-08-31,1.3280800580978394,1.2592400312423706,1.3029299974441528,1.3009400367736816,25853000.0,1.3009400367736816,2017-08-31,66.0,0.1310727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3351630210876464,0.8696029174519928,0.2446311101078716,-0.032738693892002,-0.0442540707500273,0.0115153768580253,22.442831762900656,10.59000015258789,13.260000228881836
2017-09-01,1.4276399612426758,1.1894400119781494,1.2987899780273438,1.2338199615478516,38741300.0,1.2338199615478516,2017-09-01,60.0,0.1791599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3174520134925842,0.7890961987419358,0.5505880483545468,-0.0369895351098217,-0.0428011568269907,0.005811621717169,22.670798024264077,10.130000114440918,12.729999542236328
2017-09-02,1.2926100492477417,1.1812599897384644,1.2369699478149414,1.251710057258606,22618600.0,1.251710057258606,2017-09-02,30.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.304586017131805,0.8280380070618211,0.5290684924110336,-0.0343557721112373,-0.0411120735642293,0.006756301452992,22.866300667008595,10.130000114440918,12.729999542236328
2017-09-03,1.252369999885559,0.7926239967346191,1.2511600255966189,0.850525975227356,43045400.0,0.850525975227356,2017-09-03,36.0,0.1157166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2517916202545163,0.8623961957014207,0.1618154966644049,-0.0916223438678682,-0.0512141578620648,-0.0404081860058034,23.582228454608416,10.130000114440918,12.729999542236328
2017-09-04,0.9186750054359436,0.7124540209770203,0.84825199842453,0.8837080001831055,30273900.0,0.8837080001831055,2017-09-04,12.0,0.0169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2040744185447694,0.74077217401837,0.1377136959779193,-0.1122782152081258,-0.0634269985752206,-0.0488512166329052,24.179658158406333,10.130000114440918,12.729999542236328
2017-09-05,1.072350025177002,0.8530049920082092,0.8917350172996521,0.9143589735031128,26208300.0,0.9143589735031128,2017-09-05,108.0,0.2928222222222222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1607283115386964,0.6495541580581056,0.3607752270040306,-0.1120962332984527,-0.0731608641662491,-0.0389353691322036,24.625851006974187,12.229999542236328,14.300000190734863
2017-09-06,1.0032000541687012,0.8533890247344971,0.9219459891319276,0.9772719740867616,22912100.0,0.9772719740867616,2017-09-06,36.0,0.14165,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1248015105724334,0.6568696536741137,0.3607752270040306,-0.0956709974601487,-0.0776628977243753,-0.0180080997357733,24.96198179685858,11.630000114440918,14.170000076293945
2017-09-07,0.9777460098266602,0.7712290287017822,0.9777460098266602,0.8327640295028687,18650200.0,0.8327640295028687,2017-09-07,36.0,0.2890166666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.077007907629013,0.6901971111618969,0.299001472100519,-0.1028086578476144,-0.0826920559147531,-0.0201166019328612,25.25294382212447,11.550000190734863,14.489999771118164
2017-09-08,0.834185004234314,0.7522670030593872,0.8337799906730652,0.7916079759597778,10281100.0,0.7916079759597778,2017-09-08,30.0,0.15052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.033387702703476,0.7523548640065278,0.2852252614611095,-0.1067068601300601,-0.0874950214685494,-0.0192118386615106,25.276769659284405,12.119999885559082,13.770000457763672
2017-09-09,0.8110769987106323,0.7079690098762512,0.7933940291404724,0.7397630214691162,9494440.0,0.7397630214691162,2017-09-09,18.0,-0.1133333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9776470005512238,0.7989731785911627,0.2520649631088906,-0.1102213608985761,-0.0920402929209462,-0.0181810679776299,25.33232047527056,12.119999885559082,13.770000457763672
2017-09-10,0.7529680132865906,0.7151780128479004,0.7395529747009277,0.7308689951896667,7763470.0,0.7308689951896667,2017-09-10,18.0,0.0910666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9206398963928224,0.8178015226017129,0.2520649631088906,-0.1068058578070501,-0.0949934077518672,-0.0118124500551828,25.308017771264613,12.119999885559082,13.770000457763672
2017-09-11,0.8531690239906311,0.7282869815826416,0.7300940155982971,0.8360769748687744,15475800.0,0.8360769748687744,2017-09-11,54.0,0.3224555555555555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8808655977249146,0.6821539060638886,0.4630154857241486,-0.0825291776008743,-0.0925005604698401,0.0099713828689658,25.252228115447043,10.729999542236328,13.279999732971191
2017-09-12,0.8412240147590637,0.671642005443573,0.8412240147590637,0.7289940118789673,12370500.0,0.7289940118789673,2017-09-12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8285939931869507,0.7184088984840028,0.3875011807700244,-0.0805102693795796,-0.0901025012884049,0.0095922319088253,25.250597636930703,10.579999923706055,11.5600004196167
2017-09-13,0.7544540166854858,0.5733159780502319,0.7273939847946167,0.6032170057296753,13131300.0,0.6032170057296753,2017-09-13,36.0,0.0965333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8038630962371827,0.7685248780543087,0.2878883854083003,-0.0935867531244738,-0.0907993518795778,-0.0027874012448959,25.372047354215194,10.5,11.979999542236328
2017-09-14,0.6837130188941956,0.5246700048446655,0.6033700108528137,0.6642889976501465,13121900.0,0.6642889976501465,2017-09-14,36.0,0.24295,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7819211959838868,0.782644072455673,0.2491584867264891,-0.085794126211636,-0.0897983064886106,0.0040041802769745,25.563007765344604,10.4399995803833,12.1899995803833
2017-09-15,0.6852849721908569,0.6068570017814636,0.666500985622406,0.6275650262832642,5602950.0,0.6275650262832642,2017-09-15,36.0,0.1606666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7532418012619019,0.8252872571811725,0.2531268550932659,-0.0819081954351642,-0.0882202839533409,0.0063120885181767,25.67913841229609,10.170000076293945,12.0600004196167
2017-09-16,0.6676830053329468,0.5775020122528076,0.6242910027503967,0.6485919952392578,8685770.0,0.6485919952392578,2017-09-16,30.0,0.62388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7203738033771515,0.7444464585029037,0.2258790165273414,-0.0716385598712197,-0.0849039385912105,0.0132653787199908,25.514797410803368,10.170000076293945,12.0600004196167
2017-09-17,0.7067009806632996,0.6504380106925964,0.6504380106925964,0.7048779726028442,9065170.0,0.7048779726028442,2017-09-17,6.0,0.6696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707585197687149,0.631311328216346,0.3411033285075437,-0.0531670322671555,-0.0785565564908278,0.0253895242236723,25.378928895542803,10.170000076293945,12.0600004196167
2017-09-18,0.7085760235786438,0.647599995136261,0.7081940174102783,0.6533629894256592,5520750.0,0.6533629894256592,2017-09-18,48.0,0.2680625000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6937606990337372,0.6708808776553343,0.3366486903708183,-0.0476747088563397,-0.0723801863134825,0.0247054774571428,25.254759322099037,10.149999618530273,12.6899995803833
2017-09-19,0.6547210216522217,0.6128270030021667,0.6518579721450806,0.6128270030021667,6087520.0,0.6128270030021667,2017-09-19,12.0,0.4575499999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6810670971870423,0.7442530521625994,0.2815798943532875,-0.047931335387508,-0.0674904157163252,0.0195590803288172,25.160101364475143,10.180000305175781,12.270000457763672
2017-09-20,0.6158180236816406,0.5449069738388062,0.6158180236816406,0.5461530089378357,6972060.0,0.5461530089378357,2017-09-20,42.0,0.1390571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6625954985618592,0.801760115131681,0.2025008411658411,-0.0552685036788029,-0.0650460331440697,0.0097775294652667,25.14250494500101,9.779999732971191,12.319999694824219
2017-09-21,0.5790560245513916,0.5344030261039734,0.5477179884910583,0.569845974445343,4556540.0,0.569845974445343,2017-09-21,36.0,0.0509499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.635972398519516,0.6277066290996163,0.1922931282350522,-0.0523311461331686,-0.0625030556047724,0.0101719094716037,25.12543550329853,9.670000076293945,12.1899995803833
2017-09-22,0.5942509770393372,0.5600100159645081,0.5707899928092957,0.5766969919204712,4809880.0,0.5766969919204712,2017-09-22,18.0,0.4073666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6207426965236664,0.6107070621158545,0.2583890578926451,-0.0465193335896331,-0.05930631106385,0.0127869774742169,25.09403164707221,9.59000015258789,12.369999885559082
2017-09-23,0.5829949975013733,0.5460180044174194,0.5802429914474487,0.5462740063667297,7534280.0,0.5462740063667297,2017-09-23,48.0,0.1469625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6150483965873719,0.6283990398363151,0.2365987040174687,-0.0451394435567797,-0.0564729374646599,0.0113334939078801,24.873361028645675,9.59000015258789,12.369999885559082
2017-09-24,0.574288010597229,0.54305499792099,0.5465139746665955,0.5707740187644958,5592430.0,0.5707740187644958,2017-09-24,24.0,0.2553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6056968986988067,0.6121907056319552,0.2315447905274597,-0.0379389294387523,-0.0527661357571447,0.0148272063183924,24.57028826361972,9.59000015258789,12.369999885559082
