,Unnamed: 0,Unnamed: 0.1,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberofTrade,TakerbuybaseV,TakerbuyquoteV,date,tweet_count,daily_sent,narendramodi,amitshah,ryangirdusky,sentedcruz,brendanblumer,elienyc,binance,whcos,yamiche,rashtrapatibhvn,MA_7,MA_30,MA_100,ADX_2_4,RSI_14,MACD_3_14,MACDsign_3_14,MACDdiff_3_14,Mass Index
317,317,317,5.5223,5.973,5.5044,5.8417,14373790.86,1554940799999,83250879.666848,164095,7329516.4,42465193.010597,2019-04-10,31.0,0.3417709677419354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.427042857142857,4.28804,3.2978979999999996,0.825538353568425,0.953968900456525,0.61674396082039,0.5460850517145018,0.07065890910588812,26.930255505030836
318,318,318,5.8425,5.8473,5.05,5.2778,16559879.59,1555027199999,89076328.180597,174189,8331053.93,44883682.732512,2019-04-11,8.0,0.1396125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4574428571428575,4.34258,3.3244920000000002,0.740952130993833,0.6977963363152924,0.3960708762030034,0.5160822166122021,-0.1200113404091987,27.326809500389572
319,319,319,5.2788,5.44,5.0276,5.3313,8600254.45,1555113599999,45262362.646079,89565,4423281.36,23288133.132353,2019-04-12,13.0,0.1641230769230769,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.46052857142857,4.401516666666667,3.349608,0.6902003974490779,0.6872984619046186,0.29365781445526906,0.4715973361808155,-0.17793952172554645,27.65872976351209
320,320,320,5.3305,5.398,5.1855,5.2857,3078670.45,1555199999999,16309969.146175,35637,1506604.56,7982323.18141,2019-04-13,10.0,0.27361,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.454371428571429,4.45842,3.3760860000000004,0.7352439774401565,0.6872984619046186,0.21298163340089982,0.41987419562483236,-0.20689256222393254,27.91132683181962
321,321,321,5.2857,5.57,5.2152,5.5422,3755963.39,1555286399999,20164848.109518,37533,1911840.67,10259028.593135,2019-04-14,8.0,0.3231624999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.471728571428572,4.520276666666666,3.404764,0.7916176566192848,0.7289805435513984,0.2578731793839468,0.38747399237665525,-0.12960081299270843,28.04427438231907
322,322,322,5.5421,5.6087,5.2279,5.3234,6061124.01,1555372799999,32900157.62252,57811,2930930.16,15907211.635573,2019-04-15,7.0,0.2291142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.446457142857143,4.571086666666667,3.431488,0.8254418641267617,0.7380457007173212,0.1799079706843374,0.3459607880381917,-0.1660528173538543,28.079868536790443
323,323,323,5.3263,5.5164,5.2749,5.49,4632515.82,1555459199999,24944720.320479,43755,2536808.44,13647462.175473,2019-04-16,5.0,-0.07654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4417285714285715,4.629499999999999,3.458296,0.8825611733771346,0.7380457007173211,0.19521584886888377,0.31581180020433014,-0.12059595133544637,28.120763056053914
324,324,324,5.4871,5.5499,5.3515,5.4153,3704667.9,1555545599999,20106033.957137,35786,1925949.68,10452890.524906,2019-04-17,4.0,-0.14625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.380814285714286,4.686456666666667,3.485113,0.9168327589273584,0.74776877002049,0.16144487282426123,0.2849384147283164,-0.12349354190405515,28.127623427944815
325,325,325,5.4183,5.547,5.4083,5.4654,4362293.35,1555631999999,23873294.317551,37362,2297364.7,12568821.388499,2019-04-18,4.0,0.12765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.407614285714287,4.744416666666666,3.512337,0.8993771190669001,0.74776877002049,0.15441779168330694,0.25883429011931447,-0.10441649843600753,28.109840890023648
326,326,326,5.4682,5.4784,5.3356,5.4546,2992148.97,1555718399999,16228588.716215,29976,1544781.78,8378862.288318,2019-04-19,4.0,0.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.425228571428572,4.802570000000001,3.5382830000000003,0.5516644375389617,0.6753438209284658,0.1371182037433405,0.23449107284411966,-0.09737286910077916,28.051555437071308
327,327,327,5.4546,5.4996,5.365,5.4271,2499246.17,1555804799999,13585943.154058,24902,1262067.88,6861748.786213,2019-04-20,2.0,0.20025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.445428571428572,4.8628566666666675,3.568863,0.7181370398129051,0.6855901060398324,0.11039716871979799,0.20967229201925533,-0.09927512329945734,27.879207027930995
328,328,328,5.4262,5.45,4.9071,5.1987,6621468.94,1555891199999,34119500.023544,56870,3145798.06,16225864.104685,2019-04-21,8.0,0.394375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.396357142857142,4.91556,3.5972229999999996,0.8180206011772712,0.3837512074089593,0.007711575628276179,0.16928014874105948,-0.1615685731127833,27.414428248849642
